provider,sku_id,description,resource_family,resource_group,usage_type,regions,hourly_price_usd,currency,source,accelerator
GCP,4D99-BBA8-FA13,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in Tokyo,Compute,GPU,OnDemand,asia-northeast1,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,4DB1-A6E0-249F,Commitment v1: Nvidia Tesla T4 GPU running in Berlin for 3 Years,Compute,GPU,Commit3Yr,europe-west10,0.2464,USD,GCP Cloud Billing Catalog API,T4
GCP,4DCD-6F14-EC60,Commitment v1: TpuV5p running in Delhi for 3 Years,Compute,TPU,Commit3Yr,asia-south2,2.186002,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,4E0E-5BB4-9C74,Commitment v1: Nvidia Tesla A100 GPU running in Zurich for 3 Year,Compute,GPU,Commit3Yr,europe-west6,1.283621555,USD,GCP Cloud Billing Catalog API,A100
GCP,4E1B-C52D-178B,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Johannesburg,Compute,GPU,Preemptible,africa-south1,1.5476,USD,GCP Cloud Billing Catalog API,A100
GCP,4E35-7276-6341,Nvidia L4 GPU running in Dallas,Compute,GPU,OnDemand,us-south1,0.6608475,USD,GCP Cloud Billing Catalog API,L4
GCP,4E42-4C64-383E,Commitment v1: Nvidia Tesla A100 GPU running in Dallas for 1 Year,Compute,GPU,Commit1Yr,us-south1,2.181067,USD,GCP Cloud Billing Catalog API,A100
GCP,4E50-3FA5-018D,TpuV5p attached to Spot Preemptible VMs running in Sao Paulo,Compute,TPU,Preemptible,southamerica-east1,3.062265,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,4E63-6CE6-0CC2,Commitment v1: Nvidia Tesla P4 GPU running in Paris for 3 Years,Compute,GPU,Commit3Yr,europe-west9,0.3132,USD,GCP Cloud Billing Catalog API,P4
GCP,4E64-C68C-198C,Nvidia Tesla T4 GPU running in Johannesburg,Compute,GPU,OnDemand,africa-south1,0.4578,USD,GCP Cloud Billing Catalog API,T4
GCP,4E6D-7E70-94C0,Commitment v1: Nvidia Tesla A100 GPU running in Columbus for 1 Year,Compute,GPU,Commit1Yr,us-east5,1.848362,USD,GCP Cloud Billing Catalog API,A100
GCP,4EA1-39F4-955B,Commitment v1: Nvidia Tesla P100 GPU running in Columbus for 3 Year,Compute,GPU,Commit3Yr,us-east5,0.657,USD,GCP Cloud Billing Catalog API,P100
GCP,4F46-5E04-D7EC,Commitment v1: Nvidia Tesla V100 GPU running in Las Vegas for 1 Year,Compute,GPU,Commit1Yr,us-west4,1.562,USD,GCP Cloud Billing Catalog API,V100
GCP,4F77-C221-D3CF,Spot Preemptible A4 Nvidia B200 (1 gpu slice) running in Dammam,Compute,GPU,Preemptible,me-central2,2.8099,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,4F86-4430-ADC1,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in Osaka,Compute,GPU,Preemptible,asia-northeast2,0.5056,USD,GCP Cloud Billing Catalog API,A100
GCP,4F8E-FF2D-E68A,Commitment v1: Nvidia Tesla A100 GPU running in Milan for 1 Year,Compute,GPU,Commit1Yr,europe-west8,2.1441,USD,GCP Cloud Billing Catalog API,A100
GCP,4FA5-3B69-F7D5,Nvidia Tesla T4 GPU running in Jakarta,Compute,GPU,OnDemand,asia-southeast2,0.4033,USD,GCP Cloud Billing Catalog API,T4
GCP,4FAD-9140-10B0,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in Johannesburg,Compute,GPU,Preemptible,africa-south1,0.4938,USD,GCP Cloud Billing Catalog API,A100
GCP,4FB5-7062-B763,Commitment v1: Nvidia Tesla A100 GPU running in Sydney for 1 Year,Compute,GPU,Commit1Yr,australia-southeast1,2.352460813,USD,GCP Cloud Billing Catalog API,A100
GCP,4FC9-53F0-3BEB,Nvidia Tesla A100 80GB GPU running in Seoul,Compute,GPU,OnDemand,asia-northeast3,5.04444,USD,GCP Cloud Billing Catalog API,A100
GCP,4FDA-3DA8-DAA9,Spot Preemptible A4 Nvidia B200 (1 gpu slice) running in Osaka,Compute,GPU,Preemptible,asia-northeast2,2.8099,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,5001-8333-B902,Commitment v1: Nvidia Tesla P100 GPU running in Phoenix for 3 Years,Compute,GPU,Commit3Yr,us-west8,0.657,USD,GCP Cloud Billing Catalog API,P100
GCP,5034-88A0-BA40,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Virginia,Compute,GPU,Preemptible,us-east4,3.1387,USD,GCP Cloud Billing Catalog API,H100
GCP,5038-EF2D-3652,Nvidia L4 GPU attached to Spot Preemptible VMs running in Netherlands,Compute,GPU,Preemptible,europe-west4,0.2631,USD,GCP Cloud Billing Catalog API,L4
GCP,5055-2ECE-B40E,1/8 vGPU no lssd attached to DWS Defined Duration VMs running in Columbus,Compute,GPU,OnDemand,us-east5,0.32344,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,5074-9B2D-09F2,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Berlin,Compute,GPU,Preemptible,europe-west10,0.1491,USD,GCP Cloud Billing Catalog API,P4
GCP,5079-EAAB-3F10,Commitment v1: Nvidia Tesla A100 80GB GPU running in Mumbai for 3 Years,Compute,GPU,Commit3Yr,asia-south1,3.719314,USD,GCP Cloud Billing Catalog API,A100
GCP,5088-A4CE-E7C4,Commitment v1: Nvidia Tesla A100 80GB GPU running in Zurich for 1 Year,Compute,GPU,Commit1Yr,europe-west6,4.869697,USD,GCP Cloud Billing Catalog API,A100
GCP,508A-B8EF-E508,Reserved Nvidia H100 80GB Mega GPU in Mumbai in Calendar Mode,Compute,GPU,OnDemand,asia-south1,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,509C-A00C-67CD,Nvidia L4 GPU running in Jakarta,Compute,GPU,OnDemand,asia-southeast2,0.7530861,USD,GCP Cloud Billing Catalog API,L4
GCP,50A9-A74F-CF6E,Nvidia H100 80GB GPU running in Finland,Compute,GPU,OnDemand,europe-north1,10.78698,USD,GCP Cloud Billing Catalog API,H100
GCP,50D9-B0E2-1064,Nvidia Tesla A100 GPU running in EMEA,Compute,GPU,OnDemand,europe-west1,2.933908,USD,GCP Cloud Billing Catalog API,A100
GCP,50E4-2D4A-7538,Commitment v1: A4 Nvidia B200 (1 gpu slice) in Americas for 3 Year,Compute,GPU,Commit3Yr,"us-west1,us-central1,us-east1",7.0884,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,510B-3861-7DEC,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Delhi,Compute,GPU,Preemptible,asia-south2,0.6096,USD,GCP Cloud Billing Catalog API,A100
GCP,5127-55EF-12F5,Reserved Nvidia H100 80GB GPU in Berlin in Calendar Mode,Compute,GPU,OnDemand,europe-west10,4.570090841,USD,GCP Cloud Billing Catalog API,H100
GCP,5135-22E7-A6A7,Nvidia H100 80GB GPU running in Berlin,Compute,GPU,OnDemand,europe-west10,15.08669,USD,GCP Cloud Billing Catalog API,H100
GCP,5137-2C46-D8D6,Commitment v1: Nvidia H100 80GB GPU running in Sydney for 1 Year,Compute,GPU,Commit1Yr,australia-southeast1,8.498511,USD,GCP Cloud Billing Catalog API,H100
GCP,5146-3C63-DE84,Nvidia Tesla T4 GPU attached to Spot Preemptible VMs running in Dallas,Compute,GPU,Preemptible,us-south1,0.053,USD,GCP Cloud Billing Catalog API,T4
GCP,516C-822D-3EBD,DWS Calendar Mode A4 Nvidia B200 (1 gpu slice) in Zurich,Compute,GPU,OnDemand,europe-west6,11.277,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,5174-E6FD-8169,Commitment v1: 1/8 vGPU in Dallas for 1 Year,Compute,GPU,Commit1Yr,us-south1,0.44634,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,5191-1F80-11A2,Commitment v1: Nvidia Tesla P4 GPU running in Americas for 1 Year,Compute,GPU,Commit1Yr,"us-central1,us-east1,us-west1",0.378,USD,GCP Cloud Billing Catalog API,P4
GCP,51AE-1484-8A4A,Nvidia Tesla P4 GPU running in Delhi,Compute,GPU,OnDemand,asia-south2,0.72,USD,GCP Cloud Billing Catalog API,P4
GCP,51DB-01A5-0584,Commitment v1: TpuV5p running in Los Angeles for 1 Year,Compute,TPU,Commit1Yr,us-west2,3.413964,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,51DF-127F-A103,Commitment v1: Nvidia H100 80GB GPU running in Salt Lake City for 3 Years,Compute,GPU,Commit3Yr,us-west3,5.168908,USD,GCP Cloud Billing Catalog API,H100
GCP,51F2-FA28-76FA,DWS Calendar Mode A4 Nvidia B200 (1 gpu slice) in Dallas,Compute,GPU,OnDemand,us-south1,11.277,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,520B-B473-E29F,Reserved TpuV5p in Finland in Calendar Mode,Compute,TPU,OnDemand,europe-north1,2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,5277-6AA2-E035,Commitment v1: TpuV5e running in Delhi for 1 Year,Compute,TPU,Commit1Yr,asia-south2,1.008924,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,5277-B95C-B0D5,Commitment v1: Nvidia L4 GPU running in Dammam for 3 Years,Compute,GPU,Commit3Yr,me-central2,0.403229,USD,GCP Cloud Billing Catalog API,L4
GCP,52A7-E462-52BF,Reserved H200 141GB GPU in Warsaw in Calendar Mode,Compute,GPU,OnDemand,europe-central2,6.474452822,USD,GCP Cloud Billing Catalog API,H200
GCP,52C2-C502-F70D,Commitment v1: Nvidia Tesla P4 GPU running in Montreal for 1 Year,Compute,GPU,Commit1Yr,northamerica-northeast1,0.409,USD,GCP Cloud Billing Catalog API,P4
GCP,52F9-B295-CC4E,Reserved TPU7x in Americas in Calendar Mode,Compute,TPU,OnDemand,"us-west1,us-central1,us-east1",8.4,USD,GCP Cloud Billing Catalog API,TPU v7
GCP,530F-C47C-EF1D,Nvidia Tesla P100 GPU attached to Spot Preemptible VMs running in Paris,Compute,GPU,Preemptible,europe-west9,0.4739,USD,GCP Cloud Billing Catalog API,P100
GCP,5334-7AE9-262B,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Sydney,Compute,GPU,Preemptible,australia-southeast1,0.7205,USD,GCP Cloud Billing Catalog API,A100
GCP,534E-223B-6A7C,Reserved TpuV5p in Jakarta in Calendar Mode,Compute,TPU,OnDemand,asia-southeast2,2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,5373-518F-6DCD,Commitment v1: Nvidia Tesla A100 80GB GPU running in Berlin for 3 Years,Compute,GPU,Commit3Yr,europe-west10,4.768749,USD,GCP Cloud Billing Catalog API,A100
GCP,5374-77F3-9F09,Reserved Nvidia H100 80GB Mega GPU in Santiago in Calendar Mode,Compute,GPU,OnDemand,southamerica-west1,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,537B-6252-D105,Commitment v1: Nvidia L4 GPU running in Dallas for 3 Years,Compute,GPU,Commit3Yr,us-south1,0.2973814,USD,GCP Cloud Billing Catalog API,L4
GCP,5386-1D22-D2E9,Commitment v1: A4 Nvidia B200 (1 gpu slice) in Las Vegas for 3 Year,Compute,GPU,Commit3Yr,us-west4,7.0884,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,53E6-429A-5E16,DWS Calendar Mode A4 Nvidia B200 (1 gpu slice) in Mumbai,Compute,GPU,OnDemand,asia-south1,11.277,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,53F1-D5BC-D681,TpuV5p attached to Spot Preemptible VMs running in Belgium,Compute,TPU,Preemptible,europe-west1,1.694593,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,543E-C6C2-8583,Reserved V5e TPU in Madrid in Calendar Mode,Compute,TPU,OnDemand,europe-southwest1,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,545A-5CD3-16A2,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Netherlands,Compute,GPU,Preemptible,europe-west4,0.1677,USD,GCP Cloud Billing Catalog API,P4
GCP,54B2-7923-0744,Commitment v1: Nvidia Tesla P4 GPU running in Santiago for 3 Year,Compute,GPU,Commit3Yr,southamerica-west1,0.3861,USD,GCP Cloud Billing Catalog API,P4
GCP,54CD-62B3-EF20,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Paris,Compute,GPU,Preemptible,europe-west9,2.6904,USD,GCP Cloud Billing Catalog API,H100
GCP,54FE-1037-03E0,Commitment v1: Nvidia Tesla A100 GPU running in Warsaw for 1 Year,Compute,GPU,Commit1Yr,europe-central2,2.184427857,USD,GCP Cloud Billing Catalog API,A100
GCP,550E-3FF0-9CC6,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Jakarta,Compute,GPU,Preemptible,asia-southeast2,0.0959,USD,GCP Cloud Billing Catalog API,P4
GCP,5546-4788-F0A8,Nvidia Tesla T4 GPU attached to DWS Defined Duration VMs running in Belgium,Compute,GPU,OnDemand,europe-west1,0.35,USD,GCP Cloud Billing Catalog API,T4
GCP,5549-DF9A-FDF4,TpuV5p attached to Spot Preemptible VMs running in Doha,Compute,TPU,Preemptible,me-central1,0.943748,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,554C-7DD1-466F,Commitment v1: Nvidia L4 GPU running in Melbourne for 3 Years,Compute,GPU,Commit3Yr,australia-southeast2,0.327508176,USD,GCP Cloud Billing Catalog API,L4
GCP,5572-73C4-AFC3,TpuV5e running in Seoul,Compute,TPU,OnDemand,asia-northeast3,1.54104,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,55CD-B842-ABA8,Nvidia Tesla A100 GPU running in Virginia,Compute,GPU,OnDemand,us-east4,3.101559926,USD,GCP Cloud Billing Catalog API,A100
GCP,55F5-A9F5-46F6,Reserved Nvidia H100 80GB Mega GPU in Israel in Calendar Mode,Compute,GPU,OnDemand,me-west1,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,55FA-7CB5-B51C,TpuV5e attached to Spot Preemptible VMs running in Jakarta,Compute,TPU,Preemptible,asia-southeast2,0.309479,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,5638-A4EA-270A,TpuV5p attached to Spot Preemptible VMs running in Singapore,Compute,TPU,Preemptible,asia-southeast1,2.37919,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,5682-23F1-7895,TpuV6e running in Netherlands,Compute,TPU,OnDemand,europe-west4,2.97,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,5686-C973-0092,TpuV5p running in Santiago,Compute,TPU,OnDemand,southamerica-west1,5.7915,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,5694-31BC-BA89,Commitment v1: Nvidia Tesla A100 80GB GPU running in Los Angeles for 1 Year,Compute,GPU,Commit1Yr,us-west2,4.184618,USD,GCP Cloud Billing Catalog API,A100
GCP,56B0-B26B-8435,Nvidia Tesla A100 80GB GPU running in Toronto,Compute,GPU,OnDemand,northamerica-northeast2,4.325209,USD,GCP Cloud Billing Catalog API,A100
GCP,56CB-7C91-8AFF,Commitment v1: Nvidia Tesla T4 GPU running in Jakarta for 1 Year,Compute,GPU,Commit1Yr,asia-southeast2,0.2507,USD,GCP Cloud Billing Catalog API,T4
GCP,572A-CDB3-48B2,Commitment v1: TpuV5e running in Americas for 3 Years,Compute,TPU,Commit3Yr,"us-central1,us-east1,us-west1",0.54,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,572D-54EB-79AE,Commitment v1: Nvidia L4 GPU running in Santiago for 1 Year,Compute,GPU,Commit1Yr,southamerica-west1,0.5045403,USD,GCP Cloud Billing Catalog API,L4
GCP,572E-8758-2A88,Nvidia Tesla P4 GPU running in Santiago,Compute,GPU,OnDemand,southamerica-west1,0.858,USD,GCP Cloud Billing Catalog API,P4
GCP,573E-8D70-ED3C,Commitment v1: Nvidia Tesla T4 GPU running in Phoenix for 3 Years,Compute,GPU,Commit3Yr,us-west8,0.16,USD,GCP Cloud Billing Catalog API,T4
GCP,5791-0AB2-7C88,TpuV5p attached to Spot Preemptible VMs running in Los Angeles,Compute,TPU,Preemptible,us-west2,0.933727,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,5799-6961-9411,Nvidia Tesla T4 GPU attached to DWS Defined Duration VMs running in Los Angeles,Compute,GPU,OnDemand,us-west2,0.420735,USD,GCP Cloud Billing Catalog API,T4
GCP,57B1-0F61-6996,TpuV5p running in Dammam,Compute,TPU,OnDemand,me-central2,6.48,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,57CA-0BD6-E9F4,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in Turin,Compute,GPU,OnDemand,europe-west12,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,57CF-A3A9-B0C1,Nvidia L4 GPU running in Turin,Compute,GPU,OnDemand,europe-west12,0.7224519,USD,GCP Cloud Billing Catalog API,L4
GCP,57FF-C2BE-29B1,Commitment v1: 1/8 vGPU in Alabama for 3 Year,Compute,GPU,Commit3Yr,us-east7,0.28463,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,5816-4FD9-917C,Commitment v1: Capacity Optimized TpuV6e running in Dallas for 3 Years,Compute,TPU,Commit3Yr,us-south1,1.22,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,5816-A17A-6987,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Santiago,Compute,GPU,Preemptible,southamerica-west1,2.1346,USD,GCP Cloud Billing Catalog API,A100
GCP,582E-28B9-2F3A,Commitment v1: 1/8 vGPU in Singapore for 3 Year,Compute,GPU,Commit3Yr,asia-southeast1,0.34156,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,5847-71DB-210A,Commitment v1: H200 141GB GPU running in Mumbai for 3 Years,Compute,GPU,Commit3Yr,asia-south1,4.89961,USD,GCP Cloud Billing Catalog API,H200
GCP,5853-D5D5-AB80,H200 141GB GPU attached to DWS Defined Duration VMs running in Zurich,Compute,GPU,OnDemand,europe-west6,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,5858-38B9-B76A,Reserved H200 141GB GPU in Delhi in Calendar Mode,Compute,GPU,OnDemand,asia-south2,6.474452822,USD,GCP Cloud Billing Catalog API,H200
GCP,5883-DA1F-01A3,Commitment v1: Capacity Optimized TpuV6e running in Singapore for 3 Years,Compute,TPU,Commit3Yr,asia-southeast1,1.34,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,5885-A351-2429,Commitment v1: TpuV5e running in Delhi for 3 Years,Compute,TPU,Commit3Yr,asia-south2,0.648594,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,589B-0FAB-031A,Nvidia Tesla T4 GPU running in Singapore,Compute,GPU,OnDemand,asia-southeast1,0.37,USD,GCP Cloud Billing Catalog API,T4
GCP,58BE-2704-FE8D,Nvidia Tesla T4 GPU running in Doha,Compute,GPU,OnDemand,me-central1,0.42525,USD,GCP Cloud Billing Catalog API,T4
GCP,58CD-3995-4AD6,TpuV5p attached to Spot Preemptible VMs running in Mumbai,Compute,TPU,Preemptible,asia-south1,0.807818,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,58D9-A387-D6B0,1/8 vGPU no lssd running in Singapore,Compute,GPU,OnDemand,asia-southeast1,0.77626,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,58DA-6267-E997,Commitment v1: Nvidia Tesla T4 GPU running in Japan for 3 Year,Compute,GPU,Commit3Yr,asia-northeast1,0.17,USD,GCP Cloud Billing Catalog API,T4
GCP,5905-0472-286F,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Virginia,Compute,GPU,Preemptible,us-east4,0.1647,USD,GCP Cloud Billing Catalog API,P4
GCP,5912-8F44-2AC8,Commitment v1: Nvidia Tesla T4 GPU running in Singapore for 1 Year,Compute,GPU,Commit1Yr,asia-southeast1,0.23,USD,GCP Cloud Billing Catalog API,T4
GCP,5912-CC9A-0E1C,Commitment v1: Nvidia H100 80GB Mega GPU running in Singapore for 3 Years,Compute,GPU,Commit3Yr,asia-southeast1,5.848679,USD,GCP Cloud Billing Catalog API,H100
GCP,592A-955B-433D,Commitment v1: Nvidia Tesla P4 GPU running in Columbus for 1 Year,Compute,GPU,Commit1Yr,us-east5,0.378,USD,GCP Cloud Billing Catalog API,P4
GCP,5930-1CE2-BA7B,TpuV5e attached to Spot Preemptible VMs running in Netherlands,Compute,TPU,Preemptible,europe-west4,0.441654,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,5930-6457-24EB,A4 Nvidia B200 (1 gpu slice) running in Netherlands,Compute,GPU,OnDemand,europe-west4,17.721,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,5932-0D26-FF5E,Commitment v1: Nvidia Tesla V100 GPU running in Turin for 3 Years,Compute,GPU,Commit3Yr,europe-west12,1.43964,USD,GCP Cloud Billing Catalog API,V100
GCP,5933-E0D6-3FCB,Commitment v1: Nvidia Tesla T4 GPU running in Melbourne for 3 Year,Compute,GPU,Commit3Yr,australia-southeast2,0.2272,USD,GCP Cloud Billing Catalog API,T4
GCP,5941-E2D7-08D5,Reserved Nvidia H100 80GB GPU in Melbourne in Calendar Mode,Compute,GPU,OnDemand,australia-southeast2,4.570090841,USD,GCP Cloud Billing Catalog API,H100
GCP,597D-2422-4BBC,Reserved TpuV5p in Dallas in Calendar Mode,Compute,TPU,OnDemand,us-south1,2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,5998-D103-1637,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Mumbai,Compute,GPU,Preemptible,asia-south1,0.7691,USD,GCP Cloud Billing Catalog API,A100
GCP,59A5-891E-404F,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in Sao Paulo,Compute,GPU,Preemptible,southamerica-east1,0.8801724,USD,GCP Cloud Billing Catalog API,A100
GCP,59B6-A92F-291F,Spot Preemptible 1/8 vGPU no lssd running in Salt Lake City,Compute,GPU,Preemptible,us-west3,0.28463,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,59CE-B328-B142,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Los Angeles,Compute,GPU,Preemptible,us-west2,1.0698,USD,GCP Cloud Billing Catalog API,H100
GCP,59DA-E7E4-0FCB,Commitment v1: Nvidia Tesla V100 GPU running in Berlin for 3 Years,Compute,GPU,Commit3Yr,europe-west10,1.71864,USD,GCP Cloud Billing Catalog API,V100
GCP,59E8-317C-8FD4,Commitment v1: 1/8 vGPU in Las Vegas for 1 Year,Compute,GPU,Commit1Yr,us-west4,0.49097,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,5A06-C3B0-2844,Reserved Nvidia H100 80GB GPU in Tokyo in Calendar Mode,Compute,GPU,OnDemand,asia-northeast1,4.570090841,USD,GCP Cloud Billing Catalog API,H100
GCP,5A0D-6234-83BB,Commitment v1: Nvidia Tesla A100 GPU running in Johannesburg for 1 Year,Compute,GPU,Commit1Yr,africa-south1,2.417658,USD,GCP Cloud Billing Catalog API,A100
GCP,5A0D-F523-959C,Commitment v1: Nvidia Tesla P100 GPU running in Doha for 3 Years,Compute,GPU,Commit3Yr,me-central1,0.798255,USD,GCP Cloud Billing Catalog API,P100
GCP,5A44-6F11-10C3,Nvidia Tesla A100 80GB GPU running in London,Compute,GPU,OnDemand,europe-west2,5.060938,USD,GCP Cloud Billing Catalog API,A100
GCP,5A78-F12E-1FD9,Nvidia Tesla P100 GPU attached to Spot Preemptible VMs running in Columbus,Compute,GPU,Preemptible,us-east5,0.1752,USD,GCP Cloud Billing Catalog API,P100
GCP,5A98-9697-76EA,Nvidia L4 GPU attached to DWS Defined Duration VMs running in Frankfurt,Compute,GPU,OnDemand,europe-west3,0.6608475,USD,GCP Cloud Billing Catalog API,L4
GCP,5AD7-0DCA-9802,H200 141GB GPU attached to Spot Preemptible VMs running in Dallas,Compute,GPU,Preemptible,us-south1,5.4939,USD,GCP Cloud Billing Catalog API,H200
GCP,5AF4-0AAF-DE1F,Nvidia L4 GPU running in Montreal,Compute,GPU,OnDemand,northamerica-northeast1,0.6166603,USD,GCP Cloud Billing Catalog API,L4
GCP,5B09-E1AB-96DB,Commitment v1: Nvidia Tesla P100 GPU running in Seoul for 1 Year,Compute,GPU,Commit1Yr,asia-northeast3,1.008,USD,GCP Cloud Billing Catalog API,P100
GCP,5B15-E88A-0C34,Commitment v1: Nvidia H100 80GB GPU running in Delhi for 3 Years,Compute,GPU,Commit3Yr,asia-south2,5.164608,USD,GCP Cloud Billing Catalog API,H100
GCP,5B49-5243-89C2,Reserved TpuV5p in Frankfurt in Calendar Mode,Compute,TPU,OnDemand,europe-west3,2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,5B5E-5095-92C7,Commitment v1: TpuV5e running in Melbourne for 1 Year,Compute,TPU,Commit1Yr,australia-southeast2,1.092,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,5B76-B960-96C8,Commitment v1: Nvidia Tesla A100 GPU running in Montreal for 3 Year,Compute,GPU,Commit3Yr,northamerica-northeast1,1.091056239,USD,GCP Cloud Billing Catalog API,A100
GCP,5B7D-FEE2-2A0D,Nvidia Tesla A100 80GB GPU running in Osaka,Compute,GPU,OnDemand,asia-northeast2,5.04444,USD,GCP Cloud Billing Catalog API,A100
